"Sample","DoB_2","DoB_4","DoB_6","DoB_8","DoB_11","DoB_13","DoB_15","DoB_17","DoS_3","DoS_5","DoS_7","DoS_9","DoS_12","DoS_14","DoS_16","DoS_18","QC_1","QC_10","QC_19"
"Lable","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoS","DoS","DoS","DoS","DoS","DoS","DoS","DoS","QC","QC","QC"
"M1013T48",609.144395435459,375.718074876233,533.626072922155,566.6348562861,525.568595768469,441.562055127508,420.48350891515,304.940306668049,697.376923269163,615.990616702454,869.38371934709,781.267668805904,717.41046847213,660.751313679873,668.814437454279,585.490438632165,528.303460247927,635.516777621052,596.842863176176
"M1014T100",1069.54075433038,1630.09652514826,1648.86458497631,1247.08151024409,1562.60884534233,2019.30587316218,1474.57280686125,1541.12805588905,560.753723961698,572.338935963291,542.690255856173,487.028419047572,474.010662217622,565.942943066332,564.19288208015,522.402824841256,941.597437692624,961.143397940359,909.367648722625
"M1014T183",2294.02940220825,2315.414580369,2823.68895494719,3232.50661585403,3674.00829072265,2645.63589484896,6838.37450878865,4280.9151851574,3175.9784726111,2705.17743481897,2271.20708295308,4145.67052550559,2617.29913541342,2157.53773326552,3471.94242044496,3572.83324215168,2766.62716413394,2584.28251623285,3681.16869495359
"M1015T184",811.490942966228,668.588626013657,524.737711585946,671.775787069733,759.697506181736,643.685113278715,624.873292330303,732.887574201269,1379.0254253302,378.265731516944,713.583157700521,680.197373906825,596.542880010229,498.295039509914,477.015588867302,747.711921124748,391.420911023188,640.198978693638,447.884555399812
"M1015T192",5652.00953427146,2749.93592398188,3357.1424954511,5550.04753511017,4746.09590136709,3857.12632956005,3797.63590482259,3629.08887249217,2013.88684935461,2090.87989894317,1158.80924844207,1368.06175312298,1623.50026087927,1186.92393680408,1370.59856462321,2130.56114322235,3094.51974690638,3103.78198566995,3183.85738430411
"M1015T48",503.191927351179,430.193169447969,402.829342962691,354.003355520841,324.359390318017,326.914714256942,306.040930413789,436.489818419536,754.096018052534,393.243876632222,613.098582951409,556.515077028354,431.030150258175,534.596526001862,385.514100576681,509.531066041652,433.359317756607,415.714856703417,457.262704122215
"M1016T200",3849.83165914701,8250.49879458315,8084.05336640822,6369.50478865473,6725.80775451543,6717.09378208327,8760.87647340899,7477.42114564229,4268.1788353408,4841.69955186413,4961.93060104258,4630.55138076446,4824.06964255488,4220.98536232309,4627.35418277911,3922.83523705183,5765.40635177668,5476.97159292613,5863.14312325308
"M1016T201",2934.53992741696,3289.95129082128,3573.64234519252,3479.08295941766,3435.14489893102,4358.34077405718,3829.42196946007,3615.41070978193,2181.60674318897,2223.31601845215,2194.08804108141,1997.94994241847,2258.27277843454,1890.69934659127,2143.23639385484,1708.5022009786,3025.1126869013,2635.8582606753,2191.1538496281
"M1016T206",982.244476407655,1176.65609548451,1194.57020241371,1549.66385995386,875.939880974596,1052.21878989089,1281.03152028336,1089.09908200793,3042.19486993465,1910.20516887955,2122.86429684279,3615.47981240786,1896.8893654881,2001.32272544308,1932.84757494207,1974.28357389436,1134.62054013184,1487.86872832769,1446.94805384559
"M1016T385",1338.01127646857,521.337573647511,963.867386302302,956.500927644679,278.364533680053,1113.27676295593,555.69870637083,1013.14718907597,1314.23092823223,1174.74376106863,962.300431726396,2456.21771709129,1492.18153469521,1410.18011830505,1186.78472196442,883.321475685524,1196.8473710734,1075.83366410815,1144.41918810154
"M1018T43",288.072321692841,414.08872428333,279.673099477807,109.690083817931,387.944306901898,151.258653041459,185.218775618535,221.122598317354,882.352201801575,648.502475202015,536.065299673274,602.564534925525,718.921142822193,860.672037829836,721.747412044611,877.970048782077,516.759592660631,432.782256652156,442.261945411874
"M1019T312",5132.16635585693,3528.69098650303,3982.84969017263,3835.38295769102,3993.89521921243,3236.70904158699,3674.77710513739,5152.55205511426,60.8983579321258,207.299372694179,29.564558954103,10.8259497506557,20.5484236758977,55.8413712706433,116.717694545365,20.2194104374357,2609.18150218472,2702.25858042725,2198.34415456594
"M1019T48",1107.64043157965,815.495104078863,878.926928163002,1026.76687577649,1020.61135792358,986.801537069203,822.280791681177,1011.83955568131,1252.32889289493,1199.7150582443,862.748064792221,1062.49469832357,1397.49759957417,1159.1251778732,1089.7153801144,1081.36499380023,971.603635702155,1163.46667156425,939.550679694234
"M101T427",109023.046923198,46443.6391973192,58078.7817398107,61055.3776598769,55922.5208343913,67758.1086128828,61794.466109314,58575.1763875727,73072.5371735375,70204.3403980587,81561.0710492824,64600.2910083448,87455.1759944209,67697.5697228997,66737.2824623245,78102.0805447466,56959.5987275282,77564.3577856125,62825.411751523
